smiles,D
O=[N+]([O-])OC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.249933
CCC(CN(CC(C)=O)[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.6752424
CC(NN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.734201
O=[N+]([O-])NCCN(CCN(CCN(CCN(CN[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.546343
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],7.539819
CN(N1C(=O)N(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2(C)N(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N([N+](=O)[O-])C12C)[N+](=O)[O-],8.346181
Nc1c([N+](=O)[O-])c(-c2nc([N+](=O)[O-])c([N+](=O)[O-])[nH]2)c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],8.312392
O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])ONCCCO[N+](=O)[O-],7.8376126
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1[N+](=O)[O-],9.055702
COC(=O)CCN(CCN(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.2537766
CCOC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.5805674
O=[N+]([O-])N(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.675188
CC(N)COC(=O)N(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.312375
Nc1nonc1-c1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],7.520781
N#CCCC[N+](=O)[O-],6.4758234
O=C(C(=O)N(CO[N+](=O)[O-])[N+](=O)[O-])N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.6394615
Cc1c([N+](=O)[O-])c(CCN[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.523371
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc([N+](=O)[O-])n(F)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.9639344
Nc1nc([N+](=O)[O-])c(N)c([N+](=O)[O-])cc([N+](=O)[O-])c2c(c1[N+](=O)[O-])N=C2CCO,6.858468
O=[N+]([O-])OCc1nc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c[nH]1,7.035685
O=C(NCCO[N+](=O)[O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,6.6876206
O=[N+]([O-])C(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.721024
CC(C)(COC(=O)C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.5072565
O=C(Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.590897
COC(CC(N)=O)[N+](=O)[O-],6.5882998
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])c3n(nnc2c1)C(F)=N3,7.3345437
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc3nc4nc([N+](=O)[O-])c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c4noncc23)c([N+](=O)[O-])c1,7.3572
CC(C)(N)CC(=O)OCC(C)(C)[N+](=O)[O-],5.878461
O=C(CC(COC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.199904
O=[N+]([O-])C(CCN([N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.706572
O=[N+]([O-])N(CC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.628876
Cn1nc([N+](=O)[O-])c(-c2nnn[nH]2)c1[N+](=O)[O-],7.8224845
O=[N+]([O-])NCCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.271161
Cc1c(NNc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.6141286
NC(=O)CN(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.7425823
CC(COC(=O)C(=O)O)([N+](=O)[O-])[N+](=O)[O-],7.2198524
CC(=O)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.0133705
CCN(N(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.64656
O=[N+]([O-])OCCC(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.522828
CC(COC(=O)c1nonc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.750643
O=[N+]([O-])OCCN(CN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.471789
CCC(CCC(=O)C(=O)N(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.081734
O=[N+]([O-])NCCNc1c([N+](=O)[O-])cc([N+](=O)[O-])c(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.7443757
O=[N+]([O-])c1noc(-n2c([N+](=O)[O-])nnc2[N+](=O)[O-])n1,8.843374
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCC(CN(CCN(CCN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.194486
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N=Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.58864
Cc1ccc2c([N+](=O)[O-])c1C=C([N+](=O)[O-])C(N)=C([N+](=O)[O-])C([N+](=O)[O-])=C2[N+](=O)[O-],6.8336225
O=[N+]([O-])NNCO[N+](=O)[O-],9.05836
O=[N+]([O-])N=C1NCNC(c2cc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])nc2[N+](=O)[O-])N1,7.3011613
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(N(CO[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.672586
Nc1c2c(O)c([N+](=O)[O-])c-2c([N+](=O)[O-])c(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c(N)c1[N+](=O)[O-],7.678889
CC(CN(CCN(CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.043925
O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(CCN[N+](=O)[O-])[N+](=O)[O-],8.052056
O=[N+]([O-])C1=C([N+](=O)[O-])NC([N+](=O)[O-])=C(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])N=C1,7.615171
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(C(=O)C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.459473
CC(CCN(CC[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.317576
O=C(N[N+](=O)[O-])C(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.1720085
O=C1Nc2nc([N+](=O)[O-])n[nH]nc(-n3ncnc3[N+](=O)[O-])nc2CO1,7.566136
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(CO)c1[N+](=O)[O-],6.803237
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(-c2nc([N+](=O)[O-])c([N+](=O)[O-])[nH]2)c1[N+](=O)[O-],7.902037
O=[N+]([O-])CCC(CN[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.166636
O=[N+]([O-])N=C1NCN(C(CO[N+](=O)[O-])(COC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN1,8.417122
O=[N+]([O-])C(COOC#COO)([N+](=O)[O-])[N+](=O)[O-],8.2258215
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(CN(CCO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.931098
O=[N+]([O-])c1cc(O)c(Nc2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nn2-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.226587
CC(CC(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)CO)([N+](=O)[O-])[N+](=O)[O-],7.0082135
NC(=O)N(CC(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.150773
CC(CNN(C(=O)N(CCO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.189543
Nc1nonc1-n1nnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,7.2907734
O=[N+]([O-])c1cn2c([N+](=O)[O-])nonc3c(-n4ncnc4[N+](=O)[O-])c([N+](=O)[O-])c-3c([N+](=O)[O-])c-2c([N+](=O)[O-])nn1,8.102174
O=[N+]([O-])c1cc([N+](=O)[O-])c(C2=NOC(c3nc([N+](=O)[O-])c([N+](=O)[O-])[nH]3)=CC=C2)c([N+](=O)[O-])c1,7.0396624
O=[N+]([O-])c1ccc(C2N=CC=CN2[N+](=O)[O-])c([N+](=O)[O-])c1,6.588522
CC(CCN(CC(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.350882
Cc1c(C(CC(N)=O)c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.172605
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2n[nH]c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.3146186
COCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.099665
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])nc([N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.549689
O=[N+]([O-])c1ccc(-c2cc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.565716
CON(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.289563
CN(CCC(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)CC(C)(C)N)[N+](=O)[O-],6.201214
O=C(NCNNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.7429266
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.153281
N#[N+]c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.2819953
CC(=O)N1C(=O)N(N(C)[N+](=O)[O-])C2(C)N(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N([N+](=O)[O-])C12C,7.272142
NC1=C([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])N([N+](=O)[O-])CN2C(=C1[N+](=O)[O-])C1C3NC([N+](=O)[O-])=C([N+](=O)[O-])N=C4N(O)CN4C3C12,7.5578527
O=[N+]([O-])NNn1cc([N+](=O)[O-])cn1,8.29498
COc1c([N+](=O)[O-])c(CC(N)=O)c([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.0333004
CC12C([N+](=O)[O-])=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C3N(O)C(=O)N([N+](=O)[O-])C1(C)N([N+](=O)[O-])C(=O)N32,7.476522
CC(CCN(CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.9697113
O=[N+]([O-])OCCNc1nonc1O,7.711886
O=C(C(=O)n1c([N+](=O)[O-])nnc1[N+](=O)[O-])C(CN[N+](=O)[O-])NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.011577
O=C(CCC(CCC(=O)C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CO[N+](=O)[O-],7.2957296
O=C(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N(CCN(CCN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.25537
O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1,8.105121
CC(Nc1nc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.601189
O=[N+]([O-])c1cnc(N(CCO)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])cn1,7.415544
CC(=O)NC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.6768017
Nc1c([N+](=O)[O-])c(CN[N+](=O)[O-])c([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.6366324
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-n1cnnc1,8.473302
O=[N+]([O-])NCNC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.686589
O=[N+]([O-])OCCCNCNCO[N+](=O)[O-],6.956551
CON(CC(C)(C)N)[N+](=O)[O-],6.2035108
COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(CCN(C)[N+](=O)[O-])c1[N+](=O)[O-],6.694278
O=[N+]([O-])C(COC(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.611963
CC(CCN(Cn1cc([N+](=O)[O-])cn1)[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.1166573
Nc1n[nH]c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(F)c2[N+](=O)[O-])n1,7.324711
O=C(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.06865
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.037773
O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])cnc(CN[N+](=O)[O-])c([N+](=O)[O-])c1N=C2O,7.0471816
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1c[nH]nn1,8.388903
CC(CC(=O)CO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.440063
COC(=O)C12N(N(C)[N+](=O)[O-])C(=O)N([N+](=O)[O-])C1(C(=O)OC)N([N+](=O)[O-])N(OC)C(=O)N2[N+](=O)[O-],7.574306
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],8.305501
O=C(CCO[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.994893
CC(CC(=O)C(=O)NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.471292
O=C(CN(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.094935
O=[N+]([O-])c1ncn(-c2[nH]c([N+](=O)[O-])nc2[N+](=O)[O-])n1,8.193786
O=C(CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(=O)C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.222618
O=C(NCCN[N+](=O)[O-])C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.8003807
O=[N+]([O-])NCN(CN(CF)[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.5403385
O=[N+]([O-])NCCN(CN(CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.374959
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C3NCC([N+](=O)[O-])([N+](=O)[O-])CC3([N+](=O)[O-])[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.727605
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c(-n3ccnn3)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.456312
CCN(CCN(C)[N+](=O)[O-])[N+](=O)[O-],6.435214
O=[N+]([O-])c1cc([N+](=O)[O-])n(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1,8.509629
CCOc1c([N+](=O)[O-])c(COC)c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],6.8097553
O=[N+]([O-])c1n[nH]c(NCNC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,8.787997
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1c([N+](=O)[O-])c(CO)c([N+](=O)[O-])c(NCO[N+](=O)[O-])c1[N+](=O)[O-],7.8502235
CN(C(=O)CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.180477
O=[N+]([O-])c1cnn(-c2nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c1,7.835648
CC(CCN(Cn1nccn1)[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9100356
CCOCNCN[N+](=O)[O-],6.4402614
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCCOCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.001425
O=C(CC(CF)([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.457861
O=C(OCO)c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],7.420818
CC(CC(O)(CC#N)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.4688325
O=C(OCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.203982
O=[N+]([O-])C1=CN=C(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])C([N+](=O)[O-])=CN=C1N=Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.3681173
Nc1c([N+](=O)[O-])c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(Cc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.6464014
CC(=O)C(=O)C1NCNC(=N[N+](=O)[O-])N1,6.561265
Cn1nc([N+](=O)[O-])c(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],8.153779
O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.652664
O=[N+]([O-])N(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.525794
O=[N+]([O-])N(CCN(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.601349
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.5260677
O=[N+]([O-])OCC(O)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1cc([N+](=O)[O-])cn1,8.210021
O=C(CO)N(CC(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)CCN(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.503279
CN(CCN(CCC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.8446436
CC(CCN(C(=O)CCN(CC#N)[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.920397
CN(CCN(C(=O)N(CCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.3490944
O=[N+]([O-])OCc1ncnc(O)c1[N+](=O)[O-],7.475725
CCC(CNC(=O)C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9279366
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.399742
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(Nc3cnon3)c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.3590965
CCOCN(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.2862434
N#CCC(=O)CCC(CC(CC(CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.5737944
O=[N+]([O-])c1nonc1OCC(CON(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.573233
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cn2cnnc2)c([N+](=O)[O-])c1,6.7557583
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nc([N+](=O)[O-])c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c2c(=O)c(n1)N=C2O,7.454926
CC(CN(CC(CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.90504
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.236415
O=C(CCO[N+](=O)[O-])CN(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.185493
CC(CNC(=O)N(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.564888
O=C(CN(CC(CC(=O)O[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])O[N+](=O)[O-],8.413044
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN[N+](=O)[O-],7.928583
N#CCN(CCN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.036311
O=[N+]([O-])CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.894713
CC(C)(N)CNc1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-],6.6459074
CC(COC(=O)N([N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.485486
O=c1c2c([N+](=O)[O-])ccc([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])c1C(CCO)=C2,6.319883
